time,USD bal,BTC bal,BTC bid,BTC ask,BTC diff,LTC bid,LTC ask,LTC diff,DOGE bid,DOGE ask,DOGE diff
Thu Oct 30 02:39:50 2014 , 11.0672936891 , 0.0330314746624 , 335.05297 , 349.14836 , -0.07298657 , 89.51229 , 91.04192 , 0.0 , 1361100.00000 , 1449050.40000 , 144301.16059 
Thu Oct 30 05:43:25 2014 , 11.2929058399 , 0.0347466413657 , 325.00712 , 337.99662 , -0.07073442 , 89.58127 , 91.14949 , 0.0 , 1340000.00000 , 1413970.60000 , 141344.62223 
Thu Oct 30 08:46:59 2014 , 10.8053211505 , 0.0332128367179 , 325.33569 , 344.22641 , -0.07289119 , 89.57001 , 90.72251 , 0.0 , 1360872.60000 , 1429179.60000 , 144394.06271 
Thu Oct 30 11:50:33 2014 , 10.8195028167 , 0.0332128289211 , 325.76276 , 344.34588 , -0.07289119 , 89.50048 , 91.06780 , 0.0 , 1360872.70000 , 1420000.00000 , 144394.06271 
Thu Oct 30 14:54:09 2014 , 9.42751902078 , 0.0287947696549 , 327.40387 , 344.28000 , -0.07289119 , 90.20400 , 91.04696 , 0.0 , 1420000.00000 , 1438000.00000 , 144394.06271 
Thu Oct 30 17:57:43 2014 , 9.99042077408 , 0.0287947696549 , 346.95262 , 350.00000 , -0.07289119 , 90.81272 , 91.99348 , 0.0 , 1420000.00000 , 1436747.10000 , 144394.06271 
Thu Oct 30 21:01:18 2014 , 9.27539618642 , 0.0275219273227 , 337.01841 , 344.29000 , -0.07289119 , 90.47000 , 91.47557 , 0.0 , 1438000.00000 , 1449050.70000 , 144394.06271 
Fri Oct 31 00:04:55 2014 , 9.82665512883 , 0.0287947696549 , 341.26528 , 349.95100 , -0.07289119 , 90.32314 , 91.34839 , 0.0 , 1420000.00000 , 1449050.70000 , 144394.06271 
Fri Oct 31 03:08:35 2014 , 9.68452414581 , 0.0287947696549 , 336.32928 , 350.00000 , -0.07289119 , 90.48151 , 91.72861 , 0.0 , 1420000.00000 , 1449050.70000 , 144394.06271 
Fri Oct 31 06:12:08 2014 , 9.06574914462 , 0.0273789343158 , 331.12133 , 349.67193 , -0.07289119 , 90.47000 , 91.39485 , 0.0 , 1440050.70000 , 1449050.70000 , 144394.06271 
Fri Oct 31 09:15:45 2014 , 9.57653742476 , 0.0287947696549 , 332.57906 , 347.62654 , -0.07289119 , 90.03360 , 90.77077 , 0.0 , 1420000.00000 , 1448888.70000 , 144394.06271 
Fri Oct 31 12:20:36 2014 , 10.3476327563 , 0.0309894306547 , 333.90845 , 348.22347 , -0.07289119 , 90.02684 , 90.55476 , 0.0 , 1390000.00000 , 1447999.90000 , 144394.06271 
Fri Oct 31 15:24:10 2014 , 9.85066992083 , 0.0302474262214 , 325.66969 , 349.31520 , -0.07289119 , 89.70911 , 90.77629 , 0.0 , 1400000.00000 , 1448888.60000 , 144394.06271 
Fri Oct 31 18:27:44 2014 , 9.8924515981 , 0.0302474262214 , 327.05102 , 347.97074 , -0.07289119 , 89.57780 , 90.69308 , 0.0 , 1400000.00000 , 1448888.70000 , 144394.06271 
Fri Oct 31 21:31:17 2014 , 9.93275659601 , 0.0302474262214 , 328.38353 , 346.68738 , -0.07289119 , 90.44281 , 91.20695 , 0.0 , 1400000.00000 , 1448888.70000 , 144394.06271 
Sat Nov 01 00:34:51 2014 , 10.2841249153 , 0.0302474262214 , 340.00000 , 345.20227 , -0.07289119 , 92.04436 , 92.59996 , 0.0 , 1400000.00000 , 1448888.70000 , 144394.06271 
Sat Nov 01 03:38:24 2014 , 9.83899169204 , 0.0302474262214 , 325.28360 , 343.50765 , -0.07289119 , 91.49752 , 92.85050 , 0.0 , 1400000.00000 , 1448888.70000 , 144394.06271 
Sat Nov 01 06:41:58 2014 , 8.69947615749 , 0.0267673018566 , 325.00385 , 341.69291 , -0.07289119 , 90.80034 , 91.86804 , 0.0 , 1448888.70000 , 1449050.70000 , 144394.06271 
Sat Nov 01 09:45:38 2014 , 9.75096819907 , 0.030002979074 , 325.00000 , 339.80540 , -0.07289119 , 91.00000 , 91.52931 , 0.0 , 1403326.00000 , 1449000.00000 , 144394.06271 
Sat Nov 01 12:49:11 2014 , 9.63847928232 , 0.0296568593302 , 325.00000 , 325.18843 , -0.07289119 , 90.87860 , 91.78011 , 0.0 , 1408062.50000 , 1449051.00000 , 144394.06271 
Sat Nov 01 15:52:45 2014 , 9.75636407614 , 0.0300195817727 , 325.00000 , 325.18843 , -0.07289119 , 90.78653 , 91.66514 , 0.0 , 1403099.60000 , 1440000.00000 , 144394.06271 
Sat Nov 01 18:56:20 2014 , 9.508731162 , 0.0297147839527 , 320.00001 , 325.18843 , -0.07289119 , 90.27289 , 91.15900 , 0.0 , 1407267.60000 , 1440000.00000 , 144394.06271 
Sat Nov 01 21:59:54 2014 , 7.99894097187 , 0.0249966897559 , 320.00001 , 325.18843 , -0.07496501 , 90.29500 , 91.62861 , 0.0 , 1475000.00000 , 1475161.70000 , 147443.50714 
Sun Nov 02 01:03:30 2014 , 7.99894097187 , 0.0249966897559 , 320.00001 , 325.18843 , -0.07496501 , 90.81516 , 91.60938 , 0.0 , 1475000.00000 , 1475161.70000 , 147443.50714 
Sun Nov 02 03:07:03 2014 , 9.34806719619 , 0.0292127090752 , 320.00001 , 325.18843 , -0.07496501 , 91.32787 , 91.57171 , 0.0 , 1415307.50000 , 1475000.00000 , 147443.50714 
Sun Nov 02 06:10:37 2014 , 9.34806719619 , 0.0292127090752 , 320.00001 , 325.18447 , -0.07496501 , 90.88195 , 91.85499 , 0.0 , 1415307.50000 , 1496818.70000 , 147443.50714 
Sun Nov 02 09:14:13 2014 , 9.43570503129 , 0.0292127090752 , 323.00000 , 325.18843 , -0.07496501 , 90.25000 , 92.00697 , 0.0 , 1415307.50000 , 1491294.80000 , 147443.50714 
Sun Nov 02 12:17:49 2014 , 9.38732257982 , 0.0290148963047 , 323.53459 , 325.18843 , -0.07496501 , 90.25281 , 91.34086 , 0.0 , 1418000.00000 , 1492893.10000 , 147443.50714 
Sun Nov 02 15:21:23 2014 , 9.37181179655 , 0.0290148963047 , 323.00001 , 325.18843 , -0.07496501 , 90.25001 , 91.45706 , 0.0 , 1418000.00000 , 1496900.00000 , 147443.50714 
Sun Nov 02 18:24:57 2014 , 9.38252815836 , 0.0290148963047 , 323.36935 , 325.18843 , -0.07496501 , 90.30249 , 91.39847 , 0.0 , 1418000.00000 , 1496999.90000 , 147443.50714 
Sun Nov 02 21:28:41 2014 , 9.43173278011 , 0.0290148963047 , 325.06519 , 325.18843 , -0.07496501 , 90.14622 , 91.17008 , 0.0 , 1418000.00000 , 1496999.90000 , 147443.50714 
Mon Nov 03 00:32:26 2014 , 9.42984158916 , 0.0290148963047 , 325.00001 , 340.69024 , -0.07496501 , 90.43119 , 91.52222 , 0.0 , 1418000.00000 , 1496999.90000 , 147443.50714 
Mon Nov 03 03:36:07 2014 , 9.40921824049 , 0.0289514398491 , 325.00001 , 331.94024 , -0.07496501 , 91.00032 , 91.67608 , 0.0 , 1418865.90000 , 1496999.90000 , 147443.50714 
Mon Nov 03 06:39:41 2014 , 9.03098293971 , 0.0277876398145 , 325.00000 , 331.41568 , -0.07496501 , 91.10001 , 91.72028 , 0.0 , 1434936.30000 , 1496999.80000 , 147443.50714 
Mon Nov 03 09:43:25 2014 , 9.14625973637 , 0.0281423376504 , 325.00000 , 331.42856 , -0.07496501 , 91.00001 , 91.10000 , 0.0 , 1430000.00000 , 1496457.20000 , 147443.50714 
Mon Nov 03 12:47:01 2014 , 7.58246496367 , 0.0233306614267 , 325.00000 , 331.84655 , -0.07496501 , 91.02402 , 91.67339 , 0.0 , 1500000.00000 , 1519999.90000 , 147443.50714 
Mon Nov 03 15:50:40 2014 , 7.58246496367 , 0.0233306614267 , 325.00000 , 331.69267 , -0.07496501 , 90.37647 , 91.33400 , 0.0 , 1500000.00000 , 1519072.80000 , 147443.50714 
Mon Nov 03 18:54:14 2014 , 6.96431730019 , 0.021428668616 , 325.00000 , 331.20234 , -0.07886088 , 90.47886 , 91.93800 , 0.0 , 1530796.30000 , 1577064.60000 , 153522.86995 
Mon Nov 03 21:58:04 2014 , 6.96431730019 , 0.021428668616 , 325.00000 , 331.06966 , -0.07886088 , 90.81600 , 92.27300 , 0.0 , 1530796.30000 , 1577064.60000 , 153522.86995 
Tue Nov 04 01:01:42 2014 , 6.96431730019 , 0.021428668616 , 325.00000 , 329.54312 , -0.07886088 , 90.54452 , 91.55005 , 0.0 , 1530796.30000 , 1577064.60000 , 153522.86995 
Tue Nov 04 04:05:17 2014 , 6.96431730019 , 0.021428668616 , 325.00000 , 329.13303 , -0.07886088 , 90.67091 , 91.66400 , 0.0 , 1530796.30000 , 1577064.60000 , 153522.86995 
Tue Nov 04 07:08:54 2014 , 7.0803804018 , 0.0214793260969 , 329.63699 , 329.99999 , -0.07882197 , 90.61000 , 90.67000 , 0.0 , 1530796.10000 , 1577064.40000 , 153540.83289 
Tue Nov 04 10:12:39 2014 , 7.00243944515 , 0.0214793260969 , 326.00834 , 329.99999 , -0.07882197 , 90.61134 , 91.91064 , 0.0 , 1530796.10000 , 1577064.40000 , 153540.83289 
Tue Nov 04 13:16:15 2014 , 6.51827773604 , 0.0200237797167 , 325.52684 , 329.59739 , -0.08073374 , 90.66991 , 91.90886 , 0.0 , 1553758.00000 , 1577064.40000 , 156552.80232 
Tue Nov 04 16:19:51 2014 , 7.48345438275 , 0.0230030147174 , 325.32494 , 329.29050 , -0.07682358 , 90.97646 , 91.90055 , 0.0 , 1508173.20000 , 1530795.80000 , 150555.7948 
Tue Nov 04 19:23:27 2014 , 7.59936157006 , 0.0230285763491 , 329.99702 , 330.00000 , -0.07680398 , 91.24011 , 91.91075 , 0.0 , 1508173.10000 , 1553757.60000 , 150564.77599 
Tue Nov 04 22:27:01 2014 , 7.88053865408 , 0.0235802373119 , 334.20099 , 348.43638 , -0.07477562 , 91.20853 , 91.92000 , 0.0 , 1500467.30000 , 1530795.40000 , 147579.74766 
Wed Nov 05 01:30:35 2014 , 7.52301707565 , 0.0231381514146 , 325.13475 , 332.32667 , -0.07787161 , 90.85301 , 91.91079 , 0.0 , 1508172.80000 , 1553757.30000 , 152340.1747 
Wed Nov 05 04:34:08 2014 , 7.48401153476 , 0.0229811933576 , 325.65809 , 349.47322 , -0.07632576 , 91.64173 , 92.27000 , 0.0 , 1510795.30000 , 1530795.30000 , 150032.47839 
Wed Nov 05 07:37:42 2014 , 7.0941114079 , 0.021782096325 , 325.68543 , 348.88732 , -0.07866658 , 91.98753 , 92.54358 , 0.0 , 1530794.90000 , 1577063.20000 , 153766.32143 
Wed Nov 05 10:41:16 2014 , 7.09859944216 , 0.021784410008 , 325.85686 , 347.57096 , -0.07874583 , 92.57000 , 93.00000 , 0.0 , 1530794.90000 , 1577061.10000 , 153891.1787 
Wed Nov 05 13:44:53 2014 , 7.57051377216 , 0.0232865407305 , 325.10255 , 349.60299 , -0.07676647 , 93.20001 , 93.20003 , 0.0 , 1508172.20000 , 1553756.70000 , 150897.16931 
Wed Nov 05 16:48:28 2014 , 6.95041292681 , 0.0213640367639 , 325.33238 , 349.42580 , -0.07870692 , 93.32042 , 94.29626 , 0.0 , 1538000.10000 , 1574234.80000 , 153909.14151 
Wed Nov 05 19:52:03 2014 , 6.96046340772 , 0.0213640432705 , 325.80272 , 349.51310 , -0.07870692 , 92.22401 , 93.22261 , 0.0 , 1538000.00000 , 1576350.90000 , 153909.14151 
Wed Nov 05 22:55:37 2014 , 7.59346265534 , 0.0233118129117 , 325.73454 , 349.41258 , -0.07674716 , 92.24701 , 93.40252 , 0.0 , 1508172.10000 , 1553756.60000 , 150906.1513 
Thu Nov 06 01:59:10 2014 , 8.078940621 , 0.024806205647 , 325.68224 , 349.44553 , -0.07473869 , 92.39205 , 94.22881 , 0.0 , 1485883.70000 , 1530794.50000 , 147912.13786 
Thu Nov 06 05:02:50 2014 , 8.00483810845 , 0.0245606872752 , 325.92077 , 348.04085 , -0.07269979 , 92.49537 , 93.00000 , 0.0 , 1490000.00000 , 1508171.80000 , 144918.11114 
Thu Nov 06 08:06:25 2014 , 7.66812405471 , 0.0234396301572 , 327.14356 , 345.63122 , -0.07664914 , 93.00000 , 93.87063 , 0.0 , 1508171.60000 , 1553756.10000 , 150951.04063 
Thu Nov 06 11:09:59 2014 , 7.00688888099 , 0.0214984806957 , 325.92484 , 347.83296 , -0.07664914 , 94.40000 , 94.84599 , 0.0 , 1538000.00000 , 1543171.60000 , 150951.04063 
Thu Nov 06 14:13:41 2014 , 7.00827080333 , 0.0214984806957 , 325.98912 , 347.91926 , -0.07664914 , 94.22256 , 94.67000 , 0.0 , 1538000.00000 , 1543171.60000 , 150951.04063 
Thu Nov 06 17:17:16 2014 , 7.74849901531 , 0.0234396301572 , 330.57258 , 348.00000 , -0.07664914 , 95.50000 , 95.92005 , 0.0 , 1508171.60000 , 1541249.60000 , 150951.04063 
Thu Nov 06 20:20:50 2014 , 7.75223951149 , 0.0234396301572 , 330.73216 , 347.78076 , -0.07664914 , 95.49044 , 95.70623 , 0.0 , 1508171.60000 , 1543171.60000 , 150951.04063 
Thu Nov 06 23:24:23 2014 , 7.7785786239 , 0.0234396301572 , 331.85586 , 347.29585 , -0.07664914 , 95.49044 , 95.49332 , 0.0 , 1508171.60000 , 1543171.60000 , 150951.04063 
Fri Nov 07 02:28:01 2014 , 7.77347159728 , 0.0234396301572 , 331.63798 , 348.00000 , -0.07664914 , 95.49044 , 96.09903 , 0.0 , 1508171.60000 , 1543171.60000 , 150951.04063 
Fri Nov 07 05:31:35 2014 , 7.28449120812 , 0.0219876278375 , 331.29955 , 347.96806 , -0.07858959 , 95.49044 , 96.06000 , 0.0 , 1530794.10000 , 1570000.00000 , 153963.01166 
Fri Nov 07 08:35:11 2014 , 7.38714286732 , 0.0219876278375 , 335.96816 , 347.60783 , -0.07858959 , 95.00959 , 95.88419 , 0.0 , 1530794.10000 , 1570000.00000 , 153963.01166 
Fri Nov 07 11:38:46 2014 , 7.59684034322 , 0.0230207283128 , 330.00000 , 347.20191 , -0.07464067 , 95.17063 , 96.04451 , 0.0 , 1515000.10000 , 1530000.00000 , 147957.02821 
Fri Nov 07 14:43:13 2014 , 7.27637206504 , 0.0220382853075 , 330.16961 , 346.14173 , -0.07855068 , 94.47745 , 95.79516 , 0.0 , 1530793.90000 , 1569999.90000 , 153980.9745 
Fri Nov 07 17:46:49 2014 , 7.27302665333 , 0.0220382853075 , 330.01781 , 345.16278 , -0.07855068 , 94.42225 , 96.24999 , 0.0 , 1530793.90000 , 1569999.00000 , 153980.9745 
Fri Nov 07 20:50:30 2014 , 7.27599388807 , 0.0220382853075 , 330.15245 , 343.40314 , -0.07855068 , 95.76495 , 96.96229 , 0.0 , 1530793.90000 , 1569998.90000 , 153980.9745 
Fri Nov 07 23:54:04 2014 , 7.27621206709 , 0.0220382853075 , 330.16235 , 343.61360 , -0.07855068 , 95.72941 , 96.99993 , 0.0 , 1530793.90000 , 1569999.00000 , 153980.9745 
Sat Nov 08 02:57:37 2014 , 6.44687346794 , 0.0195263738217 , 330.16235 , 342.27710 , -0.07855068 , 95.98781 , 96.96999 , 0.0 , 1570000.00000 , 1575000.00000 , 153980.9745 
Sat Nov 08 06:01:20 2014 , 6.34426995227 , 0.0192156069651 , 330.16235 , 341.26443 , -0.08046246 , 95.81804 , 96.99000 , 0.0 , 1575000.00000 , 1599999.00000 , 156992.95547 
Sat Nov 08 09:04:53 2014 , 6.6101026943 , 0.0192156069651 , 343.99656 , 344.00000 , -0.08046246 , 96.05803 , 96.97000 , 0.0 , 1575000.00000 , 1599998.90000 , 156992.95547 
Sat Nov 08 12:08:39 2014 , 6.34212971797 , 0.0192156069651 , 330.05097 , 344.00000 , -0.08046246 , 96.96999 , 96.97000 , 0.0 , 1575000.00000 , 1599998.90000 , 156992.95547 
Sat Nov 08 15:12:13 2014 , 6.47912796429 , 0.0192156069651 , 337.18050 , 345.00000 , -0.08046246 , 96.09435 , 97.00000 , 0.0 , 1575000.00000 , 1575698.90000 , 156992.95547 
Sat Nov 08 18:15:51 2014 , 5.84185756986 , 0.0176581984942 , 330.82976 , 347.82023 , -0.08046246 , 96.22430 , 97.33601 , 0.0 , 1599999.00000 , 1600000.00000 , 156992.95547 
Sat Nov 08 21:19:26 2014 , 6.38825293936 , 0.0192156069651 , 332.45127 , 347.74197 , -0.08046246 , 95.99695 , 97.37636 , 0.0 , 1575000.00000 , 1599999.90000 , 156992.95547 
Sun Nov 09 00:23:01 2014 , 6.42048596711 , 0.0192156069651 , 334.12871 , 347.08315 , -0.08046246 , 96.04089 , 97.28999 , 0.0 , 1575000.00000 , 1600000.00000 , 156992.95547 
Sun Nov 09 03:26:35 2014 , 6.50289022005 , 0.0191967318305 , 338.74986 , 347.50000 , -0.08046246 , 96.33774 , 96.99903 , 0.0 , 1575298.30000 , 1600000.00000 , 156992.95547 
Sun Nov 09 06:30:18 2014 , 5.98244477759 , 0.0176381937674 , 339.17559 , 347.50000 , -0.08420167 , 96.73443 , 97.39460 , 0.0 , 1600718.00000 , 1649099.50000 , 163016.90305 
Sun Nov 09 09:33:54 2014 , 5.97269851299 , 0.0176571879853 , 338.25876 , 348.30000 , -0.08418321 , 97.94610 , 97.98750 , 0.0 , 1600797.90000 , 1649099.50000 , 163025.89523 
Sun Nov 09 12:37:30 2014 , 6.36839210486 , 0.0188161541654 , 338.45344 , 350.00000 , -0.08040679 , 97.82894 , 99.06984 , 0.0 , 1582496.00000 , 1600717.80000 , 157019.91225 
Sun Nov 09 15:41:11 2014 , 5.48815210813 , 0.0162054485298 , 338.66092 , 350.00000 , -0.08414601 , 98.09781 , 98.75000 , 0.0 , 1624728.50000 , 1649099.40000 , 163043.87469 
Sun Nov 09 18:44:45 2014 , 4.96179124386 , 0.0146421198026 , 338.87110 , 363.79789 , -0.08777553 , 98.56535 , 99.76005 , 0.0 , 1650768.60000 , 1675000.00000 , 169067.84038 
Sun Nov 09 21:48:20 2014 , 4.99632290373 , 0.0147457920211 , 338.83042 , 363.76081 , -0.08777553 , 98.54814 , 99.72865 , 0.0 , 1649099.30000 , 1651414.10000 , 169067.84038 
Mon Nov 10 00:52:00 2014 , 5.50589516316 , 0.0162527969177 , 338.76601 , 363.73077 , -0.08410974 , 98.86365 , 99.90472 , 0.0 , 1624728.30000 , 1648955.60000 , 163061.85399 
Mon Nov 10 03:55:34 2014 , 5.48663034867 , 0.0161174274637 , 340.41601 , 364.90359 , -0.08593817 , 98.92464 , 99.59800 , 0.0 , 1627287.90000 , 1671035.50000 , 166073.83888 
Mon Nov 10 06:59:14 2014 , 5.70832627375 , 0.0163095031733 , 350.00001 , 378.48490 , -0.08501567 , 99.13716 , 99.98390 , 0.0 , 1624586.60000 , 1648955.50000 , 164611.51858 
Mon Nov 10 10:02:49 2014 , 6.07107769269 , 0.0172965171502 , 351.00001 , 391.83893 , -0.08316058 , 99.18233 , 99.96900 , 0.0 , 1608821.10000 , 1632953.50000 , 161617.49754 
Mon Nov 10 13:06:29 2014 , 5.02624249717 , 0.0143197787862 , 351.00001 , 391.47799 , -0.08497964 , 99.16406 , 99.99998 , 0.0 , 1657909.80000 , 1682309.50000 , 164629.47954 
Mon Nov 10 16:10:05 2014 , 5.06044780127 , 0.0144172302031 , 351.00000 , 355.00000 , -0.08492612 , 99.30595 , 100.07999 , 0.0 , 1657447.60000 , 1700000.00000 , 164656.39737 
Mon Nov 10 19:13:39 2014 , 4.55406389015 , 0.0129738017496 , 351.02000 , 378.80294 , -0.08669181 , 98.54930 , 99.91498 , 0.0 , 1682309.20000 , 1746980.70000 , 167668.37557 
Mon Nov 10 22:17:20 2014 , 5.06866172397 , 0.0144402202899 , 351.01000 , 372.68614 , -0.08490855 , 98.80021 , 99.94849 , 0.0 , 1657447.60000 , 1707543.80000 , 164665.38088 
Tue Nov 11 11:55:23 2014 , 4.67950749199 , 0.0130216831951 , 359.36272 , 369.75555 , -0.08486423 , 99.07673 , 99.97778 , 0.0 , 1682309.10000 , 1745843.00000 , 164674.36253 
Tue Nov 11 14:59:03 2014 , 5.09493972448 , 0.0145150408356 , 351.01105 , 369.71107 , -0.0866564 , 99.50001 , 99.97891 , 0.0 , 1657447.30000 , 1682309.10000 , 167686.33145 
Tue Nov 11 18:02:43 2014 , 5.10877301345 , 0.0145383004152 , 351.40098 , 371.40336 , -0.08663856 , 99.39312 , 99.96768 , 0.0 , 1657447.20000 , 1745448.40000 , 167695.304 
Tue Nov 11 21:06:18 2014 , 5.12908287374 , 0.0145383004152 , 352.79797 , 375.70446 , -0.08663856 , 99.98492 , 100.01778 , 0.0 , 1657447.20000 , 1745448.40000 , 167695.304 
Wed Nov 12 00:09:51 2014 , 5.47146522769 , 0.0145383004152 , 376.34834 , 388.20093 , -0.08663856 , 100.94500 , 101.30000 , 0.0 , 1657447.20000 , 1700150.00000 , 167695.304 
Wed Nov 12 03:13:25 2014 , 5.52440877478 , 0.0145383004152 , 379.99000 , 385.83766 , -0.08663856 , 101.04184 , 101.73207 , 0.0 , 1657447.20000 , 1700150.00000 , 167695.304 
Wed Nov 12 06:16:59 2014 , 5.63724852037 , 0.0145383004152 , 387.75155 , 390.90000 , -0.08663856 , 102.03908 , 103.55726 , 0.0 , 1657447.20000 , 1745843.00000 , 167695.304 
Wed Nov 12 09:20:33 2014 , 5.62202662907 , 0.0145383004152 , 386.70453 , 399.96968 , -0.08663856 , 103.92808 , 104.99999 , 0.0 , 1657447.20000 , 1745843.00000 , 167695.304 
Wed Nov 12 12:24:13 2014 , 5.69914940511 , 0.0145383004152 , 392.00933 , 410.71231 , -0.08663856 , 102.00026 , 103.00000 , 0.0 , 1657447.20000 , 1745843.10000 , 167695.304 
Wed Nov 12 15:27:54 2014 , 4.50205237857 , 0.0110202044324 , 408.52712 , 429.00095 , -0.08663856 , 104.07204 , 104.71000 , 0.0 , 1717155.70000 , 1798542.00000 , 167695.304 
Wed Nov 12 18:31:28 2014 , 2.47649356714 , 0.00651272052714 , 380.25485 , 423.32924 , -0.08663856 , 104.23081 , 105.78146 , 0.0 , 1800246.90000 , 1850187.90000 , 167695.304 
Wed Nov 12 21:35:04 2014 , 5.54766583934 , 0.0145383004152 , 381.58971 , 428.90000 , -0.08663856 , 105.73617 , 107.70785 , 0.0 , 1657447.20000 , 1850187.90000 , 167695.304 
Thu Nov 13 00:38:41 2014 , 5.90140565896 , 0.0145383004152 , 405.92129 , 450.00000 , -0.08663856 , 106.80884 , 107.92977 , 0.0 , 1657447.20000 , 1850187.90000 , 167695.304 
Thu Nov 13 12:45:18 2014 , 5.97544616993 , 0.0145383004152 , 411.01408 , 441.57464 , -0.08663856 , 101.27000 , 102.91899 , 0.0 , 1657447.20000 , 1875187.60000 , 167695.304 
Thu Nov 13 15:48:55 2014 , 5.53835318563 , 0.0145383004152 , 380.94915 , 416.83127 , -0.08663856 , 100.35001 , 102.07640 , 0.0 , 1657447.20000 , 1875187.70000 , 167695.304 
Thu Nov 13 18:52:29 2014 , 7.26698393307 , 0.0175103827211 , 415.01000 , 429.92953 , -0.08299139 , 101.93201 , 103.92500 , 0.0 , 1608820.50000 , 1657447.10000 , 161689.31224 
Thu Nov 13 21:56:04 2014 , 5.78145517128 , 0.0146365953703 , 395.00000 , 405.20859 , -0.08836692 , 100.01008 , 101.36100 , 0.0 , 1657447.00000 , 1707543.30000 , 170722.86754 
Fri Nov 14 01:00:26 2014 , 5.64551398626 , 0.0146365953703 , 385.71224 , 413.66255 , -0.08836692 , 98.87592 , 101.30250 , 0.0 , 1657447.00000 , 1850000.00000 , 170722.86754 
Fri Nov 14 04:04:00 2014 , 5.58866266889 , 0.0146365953703 , 381.82805 , 411.96651 , -0.08836692 , 100.00000 , 101.09890 , 0.0 , 1657447.00000 , 1845000.00000 , 170722.86754 
Fri Nov 14 07:07:33 2014 , 5.58871536064 , 0.0146365953703 , 381.83165 , 411.82505 , -0.08836692 , 100.00000 , 101.06099 , 0.0 , 1657447.00000 , 1844999.90000 , 170722.86754 
Fri Nov 14 10:11:11 2014 , 5.59565998604 , 0.0146365953703 , 382.30612 , 409.98936 , -0.08836692 , 100.00000 , 101.14999 , 0.0 , 1657447.00000 , 1840000.00000 , 170722.86754 
Fri Nov 14 13:14:45 2014 , 6.17949313543 , 0.0161526613795 , 382.56811 , 409.70892 , -0.08655691 , 99.50995 , 100.72100 , 0.0 , 1632952.70000 , 1682308.70000 , 167719.8719 
Fri Nov 14 16:18:19 2014 , 6.08553783076 , 0.0158926178897 , 382.91601 , 409.33389 , -0.08749609 , 98.74000 , 99.56400 , 0.0 , 1639000.10000 , 1682308.20000 , 169454.10257 
Fri Nov 14 19:22:03 2014 , 6.13856998909 , 0.0160518315382 , 382.42178 , 411.69621 , -0.08793764 , 99.97498 , 101.25026 , 0.0 , 1639000.10000 , 1682307.80000 , 170438.75425 
Fri Nov 14 22:25:38 2014 , 6.15087548366 , 0.0160518315382 , 383.18839 , 410.90273 , -0.08793764 , 98.74988 , 100.51789 , 0.0 , 1639000.10000 , 1682307.80000 , 170438.75425 
Sat Nov 15 01:29:12 2014 , 6.31169757441 , 0.0164369923759 , 383.99346 , 410.09864 , -0.08793764 , 99.10791 , 101.09393 , 0.0 , 1632951.90000 , 1682307.80000 , 170438.75425 
Sat Nov 15 04:32:46 2014 , 6.32544465298 , 0.0164369923759 , 384.82981 , 409.35298 , -0.08793764 , 98.97001 , 100.70754 , 0.0 , 1632951.90000 , 1682307.80000 , 170438.75425 
Sat Nov 15 07:36:22 2014 , 5.16747852975 , 0.0133977346722 , 385.69793 , 411.55017 , -0.09149551 , 98.81995 , 101.05889 , 0.0 , 1682307.70000 , 1707542.40000 , 176462.71319 
Sat Nov 15 10:39:55 2014 , 5.53243058677 , 0.0149425750561 , 370.24613 , 379.08515 , -0.08971225 , 97.90034 , 98.73800 , 0.0 , 1657446.00000 , 1707542.30000 , 173459.72117 
Sat Nov 15 13:43:31 2014 , 6.28098906619 , 0.0165736937373 , 378.97340 , 379.08515 , -0.08938422 , 97.34700 , 99.29364 , 0.0 , 1632951.60000 , 1682307.50000 , 173024.14477 
Sat Nov 15 16:47:06 2014 , 6.28993617631 , 0.016597302545 , 378.97340 , 379.08515 , -0.08936612 , 97.47600 , 98.91377 , 0.0 , 1632951.50000 , 1682307.40000 , 173033.12979 
Sat Nov 15 19:50:41 2014 , 5.63378523392 , 0.0150564088559 , 374.17855 , 394.99999 , -0.0911583 , 97.39500 , 98.41583 , 0.0 , 1657445.70000 , 1707542.00000 , 176045.11247 
Sat Nov 15 22:54:15 2014 , 5.63719671504 , 0.0150564088559 , 374.40513 , 394.99999 , -0.0911583 , 97.32765 , 99.65465 , 0.0 , 1657445.70000 , 1707542.00000 , 176045.11247 
Sun Nov 16 01:57:53 2014 , 5.6409346191 , 0.0150564088559 , 374.65339 , 394.99999 , -0.0911583 , 98.72012 , 99.94985 , 0.0 , 1657445.70000 , 1707542.00000 , 176045.11247 
Sun Nov 16 05:01:33 2014 , 5.1217606708 , 0.0135114319411 , 379.06868 , 394.99999 , -0.09292399 , 99.40200 , 99.99999 , 0.0 , 1682307.30000 , 1733155.10000 , 179057.08731 
Sun Nov 16 08:05:07 2014 , 5.13064108238 , 0.0135262888867 , 379.30885 , 394.99999 , -0.09343288 , 99.30700 , 100.92352 , 0.0 , 1682307.30000 , 1733155.10000 , 179938.19062 
