Timestamp, net profit USD, net profit BTC, BTC/USD, differential BTC , LTC/BTC, differential LTC,  DOGE/BTC, differential DOGE , TIPS/LTC, differential TIPS , MOON/LTC , differential MOON
Thu Jul 24 10:51:15 2014 , -6.20803114992 , -0.0103959259661 , 597.16 , -0.02795143 , 0.01361997 , 0 , 3.6e-07 , 48765.288983 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 24 13:54:49 2014 , -6.20719947585 , -0.0103959259661 , 597.08 , -0.02795143 , 0.01354977 , 0 , 3.6e-07 , 48765.288983 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 24 16:58:24 2014 , -6.19451644617 , -0.0103959259661 , 595.86 , -0.02795143 , 0.01324998 , 0 , 3.6e-07 , 48765.288983 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 24 20:01:58 2014 , -6.19451644617 , -0.0103959259661 , 595.86 , -0.02795143 , 0.01308872 , 0 , 3.6e-07 , 48765.288983 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 24 23:05:33 2014 , -6.19451644617 , -0.0103959259661 , 595.86 , -0.02795143 , 0.01308633 , 0 , 3.6e-07 , 48765.288983 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Jul 25 02:09:07 2014 , -6.19451644617 , -0.0103959259661 , 595.86 , -0.02795143 , 0.01318556 , 0 , 3.6e-07 , 48765.288983 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Jul 25 05:12:44 2014 , -6.18723929799 , -0.0103959259661 , 595.16 , -0.02795143 , 0.0131342 , 0 , 3.6e-07 , 48765.288983 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Jul 25 08:16:20 2014 , -6.14887833118 , -0.0103959259661 , 591.47 , -0.02795143 , 0.01297594 , 0 , 3.6e-07 , 48765.288983 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Jul 25 11:19:56 2014 , -6.17850672018 , -0.0103959259661 , 594.32 , -0.02795143 , 0.01297889 , 0 , 3.6e-07 , 48765.288983 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Jul 25 14:23:31 2014 , -6.17850672018 , -0.0103959259661 , 594.32 , -0.02795143 , 0.0126035 , 0 , 3.6e-07 , 48765.288983 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Jul 25 17:27:03 2014 , -6.17118797087 , -0.010374883109 , 594.82 , -0.02794948 , 0.01264903 , 0 , 3.6e-07 , 48818.3246973 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Jul 25 20:30:37 2014 , -6.17118797087 , -0.010374883109 , 594.82 , -0.02794948 , 0.01259999 , 0 , 3.6e-07 , 48818.3246973 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Jul 25 23:34:33 2014 , -6.17118797087 , -0.010374883109 , 594.82 , -0.02794948 , 0.01269106 , 0 , 3.6e-07 , 48818.3246973 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Jul 26 02:38:06 2014 , -6.43225988271 , -0.0108653038559 , 592.0 , -0.02884528 , 0.01277995 , 0 , 3.5e-07 , 51371.3604116 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Jul 26 05:41:40 2014 , -6.43225988271 , -0.0108653038559 , 592.0 , -0.02884528 , 0.01284461 , 0 , 3.5e-07 , 51371.3604116 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Jul 26 08:45:13 2014 , -6.43225988271 , -0.0108653038559 , 592.0 , -0.02884528 , 0.01292599 , 0 , 3.5e-07 , 51371.3604116 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Jul 26 11:48:47 2014 , -6.41680756872 , -0.0108483644442 , 591.5 , -0.02884372 , 0.01289666 , 0 , 3.5e-07 , 51415.3015881 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Jul 26 14:52:21 2014 , -6.40411498232 , -0.0108483644442 , 590.33 , -0.02884372 , 0.01291 , 0 , 3.5e-07 , 51415.3015881 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Jul 26 17:55:58 2014 , -6.40411498232 , -0.0108483644442 , 590.33 , -0.02884372 , 0.01275688 , 0 , 3.5e-07 , 51415.3015881 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Jul 26 20:59:32 2014 , -6.40411498232 , -0.0108483644442 , 590.33 , -0.02884372 , 0.01281378 , 0 , 3.5e-07 , 51415.3015881 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Jul 27 00:03:07 2014 , -6.39500235619 , -0.0108483644442 , 589.49 , -0.02884372 , 0.01282387 , 0 , 3.5e-07 , 51415.3015881 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Jul 27 03:06:42 2014 , -6.39500235619 , -0.0108483644442 , 589.49 , -0.02884372 , 0.01302805 , 0 , 3.5e-07 , 51415.3015881 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Jul 27 06:10:17 2014 , -6.09324064736 , -0.0103364614283 , 589.49 , -0.02794597 , 0.01304936 , 0 , 3.6e-07 , 48915.3015881 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Jul 27 09:13:50 2014 , -6.0808360935 , -0.0103154185711 , 589.49 , -0.02794402 , 0.0130603 , 0 , 3.6e-07 , 48968.3373024 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Jul 27 12:43:28 2014 , -5.79298613814 , -0.00982711519811 , 589.49 , -0.0273904 , 0.01317974 , 0 , 3.7e-07 , 47468.3373024 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Jul 27 15:47:34 2014 , -5.78374864985 , -0.00982711519811 , 588.55 , -0.0273904 , 0.01305043 , 0 , 3.7e-07 , 47468.3373024 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Jul 27 18:51:09 2014 , -6.06393574804 , -0.0103031785711 , 588.55 , -0.02794285 , 0.01310007 , 0 , 3.6e-07 , 48999.0873024 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Jul 27 21:54:42 2014 , -6.05033555233 , -0.0103031785711 , 587.23 , -0.02794285 , 0.01324088 , 0 , 3.6e-07 , 48999.0873024 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Jul 28 00:58:16 2014 , -5.95286748305 , -0.0103031785711 , 577.77 , -0.02794285 , 0.01309959 , 0 , 3.6e-07 , 48999.0873024 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Jul 28 04:01:51 2014 , -5.67017019623 , -0.00981456769811 , 577.73 , -0.02738923 , 0.01303111 , 0 , 3.7e-07 , 47499.0873024 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Jul 28 07:05:24 2014 , -5.94160787439 , -0.0102904585711 , 577.39 , -0.02775013 , 0.01308845 , 0 , 3.6e-07 , 48499.0873024 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Jul 28 10:08:57 2014 , -5.92809901697 , -0.0102918385711 , 576.0 , -0.02830258 , 0.01299545 , 0 , 3.6e-07 , 50029.8373024 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Jul 28 13:12:31 2014 , -6.20035754886 , -0.0107738619442 , 575.5 , -0.02919643 , 0.01305302 , 0 , 3.5e-07 , 52635.908731 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Jul 28 16:16:06 2014 , -6.19464740203 , -0.0107738619442 , 574.97 , -0.02919643 , 0.01301462 , 0 , 3.5e-07 , 52635.908731 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Jul 28 19:19:39 2014 , -6.19464740203 , -0.0107738619442 , 574.97 , -0.02919643 , 0.01293825 , 0 , 3.5e-07 , 52635.908731 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Jul 28 22:23:12 2014 , -6.48642147517 , -0.0113019610315 , 573.92 , -0.02989311 , 0.01299892 , 0 , 3.4e-07 , 54679.8499075 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Jul 29 01:26:45 2014 , -6.17473212378 , -0.0107588725324 , 573.92 , -0.02919682 , 0.01301496 , 0 , 3.5e-07 , 52679.8499075 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Jul 29 04:30:19 2014 , -6.17361297978 , -0.0107569225324 , 573.92 , -0.02919487 , 0.01308999 , 0 , 3.5e-07 , 52679.8499075 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Jul 29 07:34:03 2014 , -6.17361297978 , -0.0107569225324 , 573.92 , -0.02919487 , 0.01309889 , 0 , 3.5e-07 , 52679.8499075 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Jul 29 10:37:36 2014 , -5.893131177 , -0.0102323740333 , 575.93 , -0.02829712 , 0.013127 , 0 , 3.6e-07 , 50179.8499075 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Jul 29 13:41:10 2014 , -5.91482380995 , -0.0102323740333 , 578.05 , -0.02829712 , 0.01315943 , 0 , 3.6e-07 , 50179.8499075 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Jul 29 16:44:43 2014 , -6.20650391152 , -0.0107364100324 , 578.08 , -0.02919292 , 0.01313932 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Jul 29 19:48:18 2014 , -6.20328298851 , -0.0107364100324 , 577.78 , -0.02919292 , 0.01314997 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Jul 29 22:51:54 2014 , -6.20328298851 , -0.0107364100324 , 577.78 , -0.02919292 , 0.0130801 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Jul 30 01:55:30 2014 , -6.20328298851 , -0.0107364100324 , 577.78 , -0.02919292 , 0.01315737 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Jul 30 04:59:04 2014 , -6.20328298851 , -0.0107364100324 , 577.78 , -0.02919292 , 0.01302802 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Jul 30 08:02:37 2014 , -6.17311367632 , -0.0107364100324 , 574.97 , -0.02919292 , 0.01295981 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Jul 30 11:06:15 2014 , -6.15883425097 , -0.0107364100324 , 573.64 , -0.02919292 , 0.01299864 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Jul 30 14:09:50 2014 , -6.15883425097 , -0.0107364100324 , 573.64 , -0.02919292 , 0.01287007 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Jul 30 17:13:25 2014 , -6.1005355445 , -0.0107364100324 , 568.21 , -0.02919292 , 0.01295745 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Jul 30 20:16:58 2014 , -6.09226850877 , -0.0107364100324 , 567.44 , -0.02919292 , 0.01289033 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Jul 30 23:20:32 2014 , -6.09226850877 , -0.0107364100324 , 567.44 , -0.02919292 , 0.01283499 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 31 02:24:07 2014 , -6.09226850877 , -0.0107364100324 , 567.44 , -0.02919292 , 0.01286986 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 31 05:27:41 2014 , -6.08593402685 , -0.0107364100324 , 566.85 , -0.02919292 , 0.01279234 , 0 , 3.5e-07 , 52732.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 31 08:31:14 2014 , -5.756127384 , -0.0102113311762 , 563.7 , -0.02829517 , 0.01270003 , 0 , 3.6e-07 , 50232.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 31 11:34:48 2014 , -5.81463831164 , -0.0102113311762 , 569.43 , -0.02829517 , 0.01291 , 0 , 3.6e-07 , 50232.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 31 14:38:23 2014 , -5.81535310482 , -0.0102113311762 , 569.5 , -0.02829517 , 0.01295939 , 0 , 3.6e-07 , 50232.8856218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 31 17:41:56 2014 , -6.10780651845 , -0.0107154500324 , 570.0 , -0.02901181 , 0.01295977 , 0 , 3.5e-07 , 52275.3141932 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 31 20:45:31 2014 , -6.11459829095 , -0.0107158975324 , 570.61 , -0.02919097 , 0.01287547 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Jul 31 23:49:06 2014 , -6.12885043466 , -0.0107158975324 , 571.94 , -0.02919097 , 0.01291072 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 01 02:52:40 2014 , -6.12885043466 , -0.0107158975324 , 571.94 , -0.02919097 , 0.0129189 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 01 05:56:13 2014 , -6.16324846574 , -0.0107158975324 , 575.15 , -0.02919097 , 0.01298809 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 01 18:05:21 2014 , -6.28755287712 , -0.0107158975324 , 586.75 , -0.02919097 , 0.01292323 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 01 18:08:18 2014 , -6.17104192962 , -0.0105173275324 , 586.75 , -0.0289924 , 0.01292323 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 01 21:11:52 2014 , -6.18639722782 , -0.0105173275324 , 588.21 , -0.0289924 , 0.01290459 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 02 00:15:27 2014 , -6.18639722782 , -0.0105173275324 , 588.21 , -0.0289924 , 0.01299266 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 02 03:19:00 2014 , -6.18681792092 , -0.0105173275324 , 588.25 , -0.0289924 , 0.01295314 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 02 06:22:34 2014 , -6.19207658468 , -0.0105173275324 , 588.75 , -0.0289924 , 0.01295939 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 02 09:26:08 2014 , -6.19207658468 , -0.0105173275324 , 588.75 , -0.0289924 , 0.01294998 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 02 12:29:41 2014 , -6.16031425554 , -0.0105173275324 , 585.73 , -0.0289924 , 0.01295263 , 0 , 3.5e-07 , 52785.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 02 15:33:16 2014 , -5.84565480254 , -0.00999171831901 , 585.05 , -0.02809465 , 0.01290796 , 0 , 3.6e-07 , 50285.9213361 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 02 18:36:58 2014 , -6.12531144399 , -0.0104968150324 , 583.54 , -0.02899045 , 0.01293891 , 0 , 3.5e-07 , 52838.9570504 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 02 21:40:33 2014 , -6.11617921491 , -0.0104968150324 , 582.67 , -0.02899045 , 0.01294627 , 0 , 3.5e-07 , 52838.9570504 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 03 00:44:09 2014 , -6.09340112629 , -0.0104968150324 , 580.5 , -0.02899045 , 0.01297992 , 0 , 3.5e-07 , 52838.9570504 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 03 03:47:42 2014 , -6.0724591296 , -0.0104798756206 , 579.44 , -0.02898889 , 0.01296999 , 0 , 3.5e-07 , 52882.8982269 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 03 06:51:15 2014 , -6.0724591296 , -0.0104798756206 , 579.44 , -0.02898889 , 0.01290757 , 0 , 3.5e-07 , 52882.8982269 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 03 09:54:48 2014 , -6.0724591296 , -0.0104798756206 , 579.44 , -0.02898889 , 0.01293512 , 0 , 3.5e-07 , 52882.8982269 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 03 12:58:22 2014 , -6.07214473333 , -0.0104798756206 , 579.41 , -0.02898889 , 0.01287587 , 0 , 3.5e-07 , 52882.8982269 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 03 16:01:59 2014 , -6.06533281418 , -0.0104798756206 , 578.76 , -0.02898889 , 0.01276012 , 0 , 3.5e-07 , 52882.8982269 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 03 19:05:40 2014 , -6.36954220276 , -0.0110104446029 , 578.5 , -0.02968557 , 0.01289506 , 0 , 3.4e-07 , 54926.8394033 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 03 22:09:15 2014 , -6.28248303654 , -0.0108599533907 , 578.5 , -0.03279691 , 0.01287367 , 0 , 3.4e-07 , 64520.4606155 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 04 01:12:49 2014 , -6.28248303654 , -0.0108599533907 , 578.5 , -0.03279691 , 0.01277001 , 0 , 3.4e-07 , 64520.4606155 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 04 04:16:24 2014 , -5.91025033188 , -0.0102165087846 , 578.5 , -0.03209867 , 0.01279898 , 0 , 3.5e-07 , 62520.4606155 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 04 07:19:58 2014 , -6.27423900094 , -0.0108434533907 , 578.62 , -0.03279535 , 0.01272501 , 0 , 3.4e-07 , 64564.401792 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 04 10:23:31 2014 , -6.29722712213 , -0.0108434533907 , 580.74 , -0.03279535 , 0.01272858 , 0 , 3.4e-07 , 64564.401792 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 04 13:27:06 2014 , -6.31403447489 , -0.0108434533907 , 582.29 , -0.03279535 , 0.01262001 , 0 , 3.4e-07 , 64564.401792 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 04 16:30:44 2014 , -6.3156609929 , -0.0108434533907 , 582.44 , -0.03279535 , 0.01261999 , 0 , 3.4e-07 , 64564.401792 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 04 19:34:18 2014 , -6.69269421829 , -0.0114907874086 , 582.44 , -0.03347207 , 0.01265913 , 0 , 3.3e-07 , 66609.9472465 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 04 22:37:53 2014 , -6.30573303835 , -0.0108264079362 , 582.44 , -0.03279379 , 0.01256643 , 0 , 3.4e-07 , 64609.9472465 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 05 01:41:27 2014 , -6.30573303835 , -0.0108264079362 , 582.44 , -0.03279379 , 0.01253951 , 0 , 3.4e-07 , 64609.9472465 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 05 04:45:01 2014 , -6.29342702405 , -0.0108093624816 , 582.22 , -0.03279223 , 0.01256352 , 0 , 3.4e-07 , 64655.4927011 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 05 07:48:35 2014 , -6.67084818546 , -0.0114576074086 , 582.22 , -0.03346895 , 0.01247397 , 0 , 3.3e-07 , 66701.0381557 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 05 10:52:09 2014 , -6.66626514249 , -0.0114576074086 , 581.82 , -0.03346895 , 0.01240469 , 0 , 3.3e-07 , 66701.0381557 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 05 13:55:43 2014 , -7.04776473849 , -0.0121133077902 , 581.82 , -0.03396032 , 0.01238 , 0 , 3.2e-07 , 68271.9131557 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 05 16:59:18 2014 , -7.01575086544 , -0.0121048877902 , 579.58 , -0.0339519 , 0.01241981 , 0 , 3.2e-07 , 68271.9131557 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 05 20:02:52 2014 , -7.01260359461 , -0.0121048877902 , 579.32 , -0.0339519 , 0.01240798 , 0 , 3.2e-07 , 68271.9131557 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 05 23:06:25 2014 , -7.01260359461 , -0.0121048877902 , 579.32 , -0.0339519 , 0.01238832 , 0 , 3.2e-07 , 68271.9131557 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 06 02:09:58 2014 , -6.61780331092 , -0.0114233986586 , 579.32 , -0.03345813 , 0.01238999 , 0 , 3.3e-07 , 66771.9131557 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 06 05:13:33 2014 , -7.00533892181 , -0.0120923477902 , 579.32 , -0.0339507 , 0.01239997 , 0 , 3.2e-07 , 68307.3506557 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 06 08:17:08 2014 , -7.38695273845 , -0.0127762162967 , 578.18 , -0.0342691 , 0.01234543 , 0 , 3.1e-07 , 69331.8829137 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 06 11:20:44 2014 , -7.38259123911 , -0.0127719862967 , 578.03 , -0.03426487 , 0.01229127 , 0 , 3.1e-07 , 69331.8829137 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 06 14:24:18 2014 , -7.29172121088 , -0.0126093262967 , 578.28 , -0.03410221 , 0.01226987 , 0 , 3.1e-07 , 69331.8829137 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 06 17:27:52 2014 , -7.6801714496 , -0.0132810601259 , 578.28 , -0.03469975 , 0.01225617 , 0 , 3e-07 , 71395.6329137 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 06 20:31:27 2014 , -7.6801714496 , -0.0132810601259 , 578.28 , -0.03469975 , 0.01229037 , 0 , 3e-07 , 71395.6329137 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 06 23:35:01 2014 , -8.09366265801 , -0.013996096455 , 578.28 , -0.03513583 , 0.0121964 , 0 , 2.9e-07 , 72895.6329137 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 07 02:38:36 2014 , -8.09139724611 , -0.013992178955 , 578.28 , -0.03528076 , 0.01201001 , 0 , 2.9e-07 , 73408.9001551 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 07 05:42:10 2014 , -8.09139724611 , -0.013992178955 , 578.28 , -0.03528076 , 0.01190977 , 0 , 2.9e-07 , 73408.9001551 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 07 08:45:43 2014 , -8.10888746981 , -0.013992178955 , 579.53 , -0.03528076 , 0.01179794 , 0 , 2.9e-07 , 73408.9001551 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 07 11:49:18 2014 , -7.25673935211 , -0.0125116195726 , 580.0 , -0.03406064 , 0.0119843 , 0 , 3.1e-07 , 69512.9691206 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 07 14:52:52 2014 , -7.24763498026 , -0.0124858045726 , 580.47 , -0.03405824 , 0.01219 , 0 , 3.1e-07 , 69588.5013787 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 07 17:56:26 2014 , -7.67949489867 , -0.0131832295864 , 582.52 , -0.03467508 , 0.0122 , 0 , 3e-07 , 71639.5013787 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 07 21:00:03 2014 , -7.68689820243 , -0.0131663295864 , 583.83 , -0.03467348 , 0.01214608 , 0 , 3e-07 , 71690.5013787 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 08 00:03:38 2014 , -7.71611552488 , -0.0131488088967 , 586.83 , -0.03467188 , 0.01219849 , 0 , 3e-07 , 71743.5703442 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 08 03:07:11 2014 , -7.71637850105 , -0.0131488088967 , 586.85 , -0.03467188 , 0.012 , 0 , 3e-07 , 71743.5703442 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 08 06:10:44 2014 , -7.71835082239 , -0.0131488088967 , 587.0 , -0.03467188 , 0.01211903 , 0 , 3e-07 , 71743.5703442 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 08 09:14:18 2014 , -8.1632419724 , -0.0138677346002 , 588.65 , -0.03526876 , 0.01195981 , 0 , 2.9e-07 , 73796.6393097 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 08 12:17:52 2014 , -8.16823435685 , -0.0138677346002 , 589.01 , -0.03526876 , 0.01209597 , 0 , 2.9e-07 , 73796.6393097 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 08 14:03:23 2014 , -8.16823435685 , -0.0138677346002 , 589.01 , -0.03526876 , 0.01199971 , 0 , 2.9e-07 , 73796.6393097 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 08 17:06:58 2014 , -8.16563198446 , -0.0138633163859 , 589.01 , -0.03526835 , 0.01193491 , 0 , 2.9e-07 , 73810.4607383 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 08 20:10:35 2014 , -8.59907821272 , -0.0145974709933 , 589.08 , -0.03540827 , 0.01195979 , 0 , 2.8e-07 , 74324.2821668 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 08 23:14:11 2014 , -8.14331128963 , -0.0138545881716 , 587.77 , -0.03526363 , 0.01189665 , 0 , 2.9e-07 , 73824.2821668 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 09 02:17:50 2014 , -8.13957055082 , -0.0138545881716 , 587.5 , -0.03526363 , 0.01191332 , 0 , 2.9e-07 , 73824.2821668 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 09 05:21:24 2014 , -8.54504298612 , -0.0145931909933 , 585.55 , -0.03540786 , 0.01191198 , 0 , 2.8e-07 , 74338.1035954 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 09 08:24:58 2014 , -8.54504298612 , -0.0145931909933 , 585.55 , -0.03540786 , 0.01183768 , 0 , 2.8e-07 , 74338.1035954 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 09 11:28:33 2014 , -8.54504298612 , -0.0145931909933 , 585.55 , -0.03540786 , 0.01182474 , 0 , 2.8e-07 , 74338.1035954 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 09 14:32:10 2014 , -8.54504298612 , -0.0145931909933 , 585.55 , -0.03540786 , 0.01188356 , 0 , 2.8e-07 , 74338.1035954 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 09 17:35:45 2014 , -8.54431332657 , -0.0145931909933 , 585.5 , -0.03540786 , 0.01183115 , 0 , 2.8e-07 , 74338.1035954 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 09 20:39:21 2014 , -8.10221092334 , -0.0138501699573 , 584.99 , -0.03526322 , 0.01182947 , 0 , 2.9e-07 , 73838.1035954 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 09 23:42:57 2014 , -8.0806046582 , -0.0138501699573 , 583.43 , -0.03526322 , 0.01184981 , 0 , 2.9e-07 , 73838.1035954 , 1.2e-07 , 0 , 1.8e-07 , 0 
